lbd,S,freq,mu
1.6911e-06,-62.6453273,177276599846253.9,-105.30511498871199
1.69108e-06,-65.9454643,177278696454336.88,-105.30301586167657
1.69106e-06,-85.0,177280793112012.6,-105.30091668498883
1.69104e-06,-67.7570569,177282889819282.8,-105.29881745864701
1.69102e-06,-85.0,177284986576149.3,-105.2967181826493
1.691e-06,-85.0,177287083382613.84,-105.29461885699399
1.69098e-06,-64.0821742,177289180238678.16,-105.29251948167929
1.69096e-06,-85.0,177291277144344.06,-105.29042005670343
1.69094e-06,-64.6051749,177293374099613.22,-105.2883205820647
1.69092e-06,-85.0,177295471104487.5,-105.28622105776125
1.6909e-06,-67.7246851,177297568158968.6,-105.2841214837914
1.69088e-06,-65.0937511,177299665263058.28,-105.28202186015334
1.69086e-06,-85.0,177301762416758.34,-105.27992218684531
1.69084e-06,-66.512871,177303859620070.5,-105.27782246386558
1.69082e-06,-66.1594615,177305956872996.53,-105.27572269121237
1.6908e-06,-67.8308317,177308054175538.22,-105.27362286888388
1.69078e-06,-70.7497866,177310151527697.28,-105.27152299687842
1.69076e-06,-64.2938601,177312248929475.5,-105.26942307519417
1.69074e-06,-79.2382967,177314346380874.66,-105.26732310382938
1.69072e-06,-64.295843,177316443881896.47,-105.26522308278231
1.6907e-06,-64.344267,177318541432542.75,-105.26312301205115
1.69068e-06,-85.0,177320639032815.2,-105.26102289163421
1.69066e-06,-85.0,177322736682715.62,-105.25892272152964
1.69064e-06,-64.8445324,177324834382245.78,-105.25682250173574
1.69062e-06,-69.4711497,177326932131407.4,-105.25472223225073
1.6906e-06,-64.2846031,177329029930202.3,-105.25262191307282
1.69058e-06,-64.5347561,177331127778632.2,-105.2505215442003
1.69056e-06,-70.8155117,177333225676698.84,-105.24842112563135
1.69054e-06,-63.6248787,177335323624404.03,-105.24632065736424
1.69052e-06,-73.73682,177337421621749.5,-105.24422013939721
1.6905e-06,-65.7240442,177339519668737.06,-105.24211957172845
1.69048e-06,-64.3399255,177341617765368.4,-105.24001895435626
1.69046e-06,-85.0,177343715911645.38,-105.2379182872788
1.69044e-06,-65.654252,177345814107569.62,-105.2358175704944
1.69042e-06,-64.5991573,177347912353143.0,-105.23371680400123
1.6904e-06,-64.166967,177350010648367.25,-105.23161598779754
1.69038e-06,-85.0,177352108993244.12,-105.22951512188158
1.69036e-06,-70.979266,177354207387775.4,-105.22741420625154
1.69034e-06,-65.0434321,177356305831962.8,-105.2253132409057
1.69032e-06,-65.3097111,177358404325808.12,-105.22321222584232
1.6903e-06,-65.7153005,177360502869313.16,-105.22111116105955
1.69028e-06,-71.6539918,177362601462479.6,-105.21901004655571
1.69026e-06,-68.491261,177364700105309.22,-105.21690888232901
1.69024e-06,-66.9774592,177366798797803.88,-105.21480766837762
1.69022e-06,-67.7760514,177368897539965.22,-105.21270640469986
1.6902e-06,-64.7749446,177370996331795.06,-105.21060509129393
1.69018e-06,-70.4868918,177373095173295.16,-105.20850372815806
1.69016e-06,-85.0,177375194064467.25,-105.20640231529053
1.69014e-06,-75.4122919,177377293005313.2,-105.20430085268947
1.69012e-06,-69.0124057,177379391995834.62,-105.20219934035323
1.6901e-06,-66.5287299,177381491036033.38,-105.20009777828
1.69008e-06,-66.485816,177383590125911.2,-105.19799616646802
1.69006e-06,-62.8769468,177385689265469.84,-105.19589450491549
1.69004e-06,-60.4926731,177387788454711.12,-105.19379279362066
1.69002e-06,-64.0695688,177389887693636.75,-105.19169103258179
1.69e-06,-85.0,177391986982248.53,-105.18958922179706
1.68998e-06,-63.2814348,177394086320548.2,-105.18748736126477
1.68996e-06,-71.908204,177396185708537.47,-105.18538545098315
1.68994e-06,-62.0118059,177398285146218.22,-105.18328349095036
1.68992e-06,-63.8820259,177400384633592.12,-105.18118148116471
1.6899e-06,-62.2721106,177402484170661.0,-105.1790794216244
1.68988e-06,-65.9784242,177404583757426.56,-105.17697731232767
1.68986e-06,-85.0,177406683393890.62,-105.17487515327274
1.68984e-06,-73.3593071,177408783080054.94,-105.17277294445785
1.68982e-06,-65.8688604,177410882815921.22,-105.17067068588128
1.6898e-06,-63.9341836,177412982601491.3,-105.16856837754118
1.68978e-06,-85.0,177415082436766.9,-105.16646601943586
1.68976e-06,-85.0,177417182321749.8,-105.1643636115635
1.68974e-06,-76.8799438,177419282256441.8,-105.16226115392233
1.68972e-06,-85.0,177421382240844.62,-105.16015864651062
1.6897e-06,-68.6235489,177423482274960.03,-105.15805608932659
1.68968e-06,-64.4425107,177425582358789.84,-105.15595348236843
1.68966e-06,-66.9180136,177427682492335.72,-105.15385082563448
1.68964e-06,-65.8294819,177429782675599.53,-105.15174811912286
1.68962e-06,-63.655077,177431882908583.0,-105.14964536283183
1.6896e-06,-63.8480929,177433983191287.88,-105.14754255675967
1.68958e-06,-73.015896,177436083523715.97,-105.14543970090456
1.68956e-06,-65.4045201,177438183905868.97,-105.14333679526479
1.68954e-06,-65.2790722,177440284337748.75,-105.14123383983849
1.68952e-06,-66.8680688,177442384819356.97,-105.13913083462401
1.6895e-06,-72.5784749,177444485350695.47,-105.13702777961952
1.68948e-06,-85.0,177446585931766.0,-105.13492467482322
1.68946e-06,-67.1605089,177448686562570.28,-105.13282152023343
1.68944e-06,-66.8731241,177450787243110.16,-105.1307183158483
1.68942e-06,-66.5280524,177452887973387.3,-105.12861506166612
1.6894e-06,-85.0,177454988753403.56,-105.1265117576851
1.68938e-06,-85.0,177457089583160.7,-105.12440840390343
1.68936e-06,-64.799798,177459190462660.4,-105.12230500031941
1.68934e-06,-68.5987787,177461291391904.53,-105.12020154693123
1.68932e-06,-74.077827,177463392370894.8,-105.1180980437371
1.6893e-06,-65.8605678,177465493399632.97,-105.11599449073535
1.68928e-06,-65.1470174,177467594478120.88,-105.11389088792407
1.68926e-06,-63.9242809,177469695606360.2,-105.1117872353016
1.68924e-06,-64.8002878,177471796784352.75,-105.10968353286613
1.68922e-06,-65.8238814,177473898012100.25,-105.10757978061592
1.6892e-06,-65.9114187,177475999289604.53,-105.10547597854917
1.68918e-06,-85.0,177478100616867.38,-105.10337212666406
1.68916e-06,-64.4800447,177480201993890.44,-105.10126822495896
1.68914e-06,-85.0,177482303420675.6,-105.09916427343197
1.68912e-06,-85.0,177484404897224.6,-105.09706027208134
1.6891e-06,-69.302303,177486506423539.16,-105.09495622090537
1.68908e-06,-67.2942383,177488607999621.1,-105.09285211990223
1.68906e-06,-85.0,177490709625472.16,-105.09074796907016
1.68904e-06,-85.0,177492811301094.1,-105.08864376840744
1.68902e-06,-65.196326,177494913026488.75,-105.08653951791219
1.689e-06,-65.2013271,177497014801657.78,-105.08443521758275
1.68898e-06,-68.4322453,177499116626603.03,-105.08233086741731
1.68896e-06,-64.3895405,177501218501326.25,-105.08022646741408
1.68894e-06,-67.2235324,177503320425829.22,-105.0781220175713
1.68892e-06,-85.0,177505422400113.7,-105.07601751788721
1.6889e-06,-64.5606222,177507524424181.4,-105.07391296836006
1.68888e-06,-65.8867735,177509626498034.22,-105.071808368988
1.68886e-06,-70.3791792,177511728621673.78,-105.06970371976938
1.68884e-06,-63.3752739,177513830795101.97,-105.06759902070232
1.68882e-06,-85.0,177515933018320.5,-105.06549427178508
1.6888e-06,-67.0240629,177518035291331.12,-105.06338947301593
1.68878e-06,-85.0,177520137614135.66,-105.06128462439305
1.68876e-06,-85.0,177522239986735.84,-105.05917972591469
1.68874e-06,-65.6683866,177524342409133.44,-105.05707477757909
1.68872e-06,-85.0,177526444881330.25,-105.05496977938445
1.6887e-06,-68.1658287,177528547403328.0,-105.05286473132904
1.68868e-06,-68.6053589,177530649975128.5,-105.05075963341103
1.68866e-06,-85.0,177532752596733.5,-105.04865448562869
1.68864e-06,-66.4867639,177534855268144.78,-105.04654928798023
1.68862e-06,-69.4136558,177536957989364.1,-105.0444440404639
1.6886e-06,-67.92473,177539060760393.22,-105.0423387430779
1.68858e-06,-67.1198868,177541163581233.94,-105.04023339582048
1.68856e-06,-72.918598,177543266451888.0,-105.03812799868986
1.68854e-06,-69.9411254,177545369372357.2,-105.03602255168427
1.68852e-06,-69.4320926,177547472342643.28,-105.03391705480192
1.6885e-06,-71.2475224,177549575362748.0,-105.03181150804109
1.68848e-06,-85.0,177551678432673.16,-105.02970591139996
1.68846e-06,-85.0,177553781552420.56,-105.02760026487672
1.68844e-06,-85.0,177555884721991.9,-105.0254945684697
1.68842e-06,-71.9457098,177557987941389.0,-105.02338882217705
1.6884e-06,-63.5956182,177560091210613.6,-105.02128302599704
1.68838e-06,-72.5603263,177562194529667.47,-105.01917717992788
1.68836e-06,-65.6957175,177564297898552.44,-105.01707128396777
1.68834e-06,-66.0621253,177566401317270.22,-105.01496533811496
1.68832e-06,-64.793248,177568504785822.6,-105.01285934236769
1.6883e-06,-72.9576388,177570608304211.34,-105.01075329672416
1.68828e-06,-85.0,177572711872438.22,-105.00864720118264
1.68826e-06,-85.0,177574815490505.03,-105.0065410557413
1.68824e-06,-63.800518,177576919158413.5,-105.00443486039842
1.68822e-06,-64.9629752,177579022876165.44,-105.00232861515218
1.6882e-06,-65.0652892,177581126643762.6,-105.00022232000084
1.68818e-06,-66.2191393,177583230461206.75,-104.99811597494262
1.68816e-06,-66.0564199,177585334328499.7,-104.99600957997572
1.68814e-06,-68.8481425,177587438245643.12,-104.99390313509844
1.68812e-06,-65.1332921,177589542212638.94,-104.99179664030888
1.6881e-06,-70.9695514,177591646229488.78,-104.98969009560538
1.68808e-06,-64.8232918,177593750296194.5,-104.98758350098612
1.68806e-06,-65.3739446,177595854412757.84,-104.98547685644934
1.68804e-06,-67.9358403,177597958579180.6,-104.98337016199324
1.68802e-06,-68.4800624,177600062795464.5,-104.98126341761608
1.688e-06,-65.0662531,177602167061611.38,-104.97915662331604
1.68798e-06,-70.0423593,177604271377622.94,-104.97704977909142
1.68796e-06,-85.0,177606375743501.03,-104.97494288494033
1.68794e-06,-69.6372143,177608480159247.38,-104.9728359408611
1.68792e-06,-65.455695,177610584624863.72,-104.97072894685193
1.6879e-06,-64.5514609,177612689140351.9,-104.96862190291102
1.68788e-06,-72.8705953,177614793705713.66,-104.96651480903662
1.68786e-06,-74.9119371,177616898320950.8,-104.9644076652269
1.68784e-06,-64.7679244,177619002986065.03,-104.96230047148018
1.68782e-06,-69.7674995,177621107701058.16,-104.96019322779463
1.6878e-06,-85.0,177623212465932.0,-104.95808593416844
1.68778e-06,-70.2550902,177625317280688.25,-104.95597859059991
1.68776e-06,-65.8925044,177627422145328.72,-104.95387119708722
1.68774e-06,-77.1061157,177629527059855.2,-104.9517637536286
1.68772e-06,-85.0,177631632024269.4,-104.9496562602223
1.6877e-06,-85.0,177633737038573.22,-104.94754871686646
1.68768e-06,-69.6209739,177635842102768.28,-104.94544112355943
1.68766e-06,-76.1883521,177637947216856.5,-104.9433334802993
1.68764e-06,-64.2498167,177640052380839.53,-104.9412257870844
1.68762e-06,-65.7810078,177642157594719.2,-104.93911804391294
1.6876e-06,-64.6412662,177644262858497.28,-104.93701025078309
1.68758e-06,-70.6855957,177646368172175.53,-104.93490240769314
1.68756e-06,-85.0,177648473535755.78,-104.93279451464123
1.68754e-06,-85.0,177650578949239.72,-104.93068657162567
1.68752e-06,-85.0,177652684412629.2,-104.92857857864462
1.6875e-06,-64.1841457,177654789925925.94,-104.92647053569634
1.68748e-06,-73.0997219,177656895489131.72,-104.92436244277906
1.68746e-06,-85.0,177659001102248.34,-104.92225429989097
1.68744e-06,-85.0,177661106765277.6,-104.92014610703028
1.68742e-06,-63.826235,177663212478221.2,-104.91803786419528
1.6874e-06,-67.1360833,177665318241080.97,-104.91592957138413
1.68738e-06,-64.9011945,177667424053858.66,-104.9138212285951
1.68736e-06,-72.9374557,177669529916556.03,-104.91171283582639
1.68734e-06,-64.9266448,177671635829174.9,-104.90960439307622
1.68732e-06,-65.8802184,177673741791717.03,-104.90749590034282
1.6873e-06,-63.8221675,177675847804184.22,-104.90538735762436
1.68728e-06,-64.5365734,177677953866578.16,-104.90327876491918
1.68726e-06,-75.129983,177680059978900.7,-104.90117012222542
1.68724e-06,-63.0269022,177682166141153.6,-104.89906142954129
1.68722e-06,-75.1941148,177684272353338.62,-104.89695268686505
1.6872e-06,-65.8643518,177686378615457.56,-104.8948438941949
1.68718e-06,-67.5774891,177688484927512.2,-104.89273505152909
1.68716e-06,-63.0614609,177690591289504.25,-104.89062615886583
1.68714e-06,-74.1696061,177692697701435.56,-104.88851721620333
1.68712e-06,-85.0,177694804163307.88,-104.88640822353982
1.6871e-06,-67.741159,177696910675123.0,-104.88429918087348
1.68708e-06,-77.1108769,177699017236882.66,-104.88219008820262
1.68706e-06,-66.1595941,177701123848588.66,-104.8800809455254
1.68704e-06,-71.6770555,177703230510242.8,-104.87797175284004
1.68702e-06,-62.6800573,177705337221846.8,-104.8758625101448
1.687e-06,-85.0,177707443983402.5,-104.87375321743787
1.68698e-06,-85.0,177709550794911.62,-104.87164387471748
1.68696e-06,-71.4308669,177711657656375.97,-104.86953448198184
1.68694e-06,-68.0001299,177713764567797.3,-104.8674250392292
1.68692e-06,-66.6854132,177715871529177.44,-104.86531554645775
1.6869e-06,-67.1076554,177717978540518.1,-104.86320600366574
1.68688e-06,-66.9685526,177720085601821.12,-104.86109641085133
1.68686e-06,-71.3366653,177722192713088.22,-104.85898676801284
1.68684e-06,-66.0608647,177724299874321.22,-104.8568770751484
1.68682e-06,-65.178032,177726407085521.88,-104.85476733225627
1.6868e-06,-64.9530582,177728514346691.94,-104.8526575393347
1.68678e-06,-64.8524597,177730621657833.28,-104.85054769638181
1.68676e-06,-66.1056545,177732729018947.56,-104.84843780339595
1.68674e-06,-67.3714326,177734836430036.66,-104.84632786037523
1.68672e-06,-64.7219172,177736943891102.25,-104.84421786731797
1.6867e-06,-85.0,177739051402146.2,-104.84210782422231
1.68668e-06,-63.9287463,177741158963170.25,-104.8399977310865
1.68666e-06,-75.0067492,177743266574176.2,-104.83788758790874
1.68664e-06,-64.5153228,177745374235165.78,-104.83577739468728
1.68662e-06,-66.0097846,177747481946140.8,-104.83366715142033
1.6866e-06,-67.8450251,177749589707103.03,-104.83155685810614
1.68658e-06,-65.9143991,177751697518054.28,-104.82944651474284
1.68656e-06,-85.0,177753805378996.28,-104.82733612132876
1.68654e-06,-85.0,177755913289930.88,-104.825225677862
1.68652e-06,-65.2509393,177758021250859.75,-104.82311518434089
1.6865e-06,-85.0,177760129261784.75,-104.8210046407636
1.68648e-06,-66.5325977,177762237322707.66,-104.81889404712834
1.68646e-06,-75.1124082,177764345433630.22,-104.81678340343333
1.68644e-06,-71.6077976,177766453594554.22,-104.81467270967683
1.68642e-06,-65.6600981,177768561805481.44,-104.81256196585703
1.6864e-06,-70.8316473,177770670066413.66,-104.81045117197215
1.68638e-06,-63.2027416,177772778377352.7,-104.80834032802038
1.68636e-06,-67.7454173,177774886738300.25,-104.80622943399999
1.68634e-06,-69.0762386,177776995149258.16,-104.80411848990917
1.68632e-06,-63.595519,177779103610228.2,-104.80200749574614
1.6863e-06,-69.9333119,177781212121212.12,-104.79989645150913
1.68628e-06,-68.9076019,177783320682211.75,-104.79778535719632
1.68626e-06,-63.976427,177785429293228.8,-104.79567421280599
1.68624e-06,-85.0,177787537954265.1,-104.79356301833634
1.68622e-06,-68.4019979,177789646665322.44,-104.79145177378554
1.6862e-06,-73.6532467,177791755426402.56,-104.78934047915186
1.68618e-06,-76.7698983,177793864237507.28,-104.78722913443347
1.68616e-06,-80.9342182,177795973098638.3,-104.78511773962867
1.68614e-06,-77.5401181,177798082009797.53,-104.78300629473559
1.68612e-06,-65.6285283,177800190970986.66,-104.78089479975249
1.6861e-06,-65.3280058,177802299982207.47,-104.77878325467758
1.68608e-06,-65.9326133,177804409043461.78,-104.77667165950906
1.68606e-06,-63.6408852,177806518154751.3,-104.77456001424522
1.68604e-06,-83.1563877,177808627316077.9,-104.77244831888419
1.68602e-06,-85.0,177810736527443.34,-104.7703365734242
1.686e-06,-85.0,177812845788849.34,-104.76822477786352
1.68598e-06,-69.67473,177814955100297.75,-104.76611293220033
1.68596e-06,-85.0,177817064461790.3,-104.76400103643284
1.68594e-06,-73.1858621,177819173873328.8,-104.7618890905593
1.68592e-06,-68.6410471,177821283334915.06,-104.75977709457787
1.6859e-06,-69.5978908,177823392846550.8,-104.75766504848681
1.68588e-06,-66.1697331,177825502408237.84,-104.75555295228433
1.68586e-06,-85.0,177827612019977.94,-104.75344080596867
1.68584e-06,-85.0,177829721681772.88,-104.751328609538
1.68582e-06,-67.1741053,177831831393624.47,-104.74921636299055
1.6858e-06,-72.4418312,177833941155534.47,-104.74710406632455
1.68578e-06,-63.6345905,177836050967504.66,-104.74499171953823
1.68576e-06,-66.10463,177838160829536.84,-104.74287932262975
1.68574e-06,-64.8057508,177840270741632.75,-104.7407668755974
1.68572e-06,-68.0392608,177842380703794.22,-104.73865437843935
1.6857e-06,-66.9232101,177844490716023.03,-104.73654183115379
1.68568e-06,-64.3918459,177846600778320.9,-104.73442923373902
1.68566e-06,-63.7484263,177848710890689.72,-104.73231658619315
1.68564e-06,-85.0,177850821053131.16,-104.7302038885145
1.68562e-06,-64.7604507,177852931265647.06,-104.72809114070121
1.6856e-06,-69.0928726,177855041528239.2,-104.72597834275155
1.68558e-06,-66.6138185,177857151840909.34,-104.72386549466368
1.68556e-06,-68.5759976,177859262203659.3,-104.72175259643585
1.68554e-06,-85.0,177861372616490.84,-104.71963964806628
1.68552e-06,-85.0,177863483079405.78,-104.71752664955312
1.6855e-06,-64.8113469,177865593592405.8,-104.71541360089469
1.68548e-06,-67.8638772,177867704155492.78,-104.71330050208917
1.68546e-06,-68.2145409,177869814768668.5,-104.7111873531347
1.68544e-06,-77.2675598,177871925431934.7,-104.70907415402958
1.68542e-06,-67.5449573,177874036145293.16,-104.706960904772
1.6854e-06,-67.2002317,177876146908745.7,-104.70484760536019
1.68538e-06,-66.5272558,177878257722294.06,-104.70273425579232
1.68536e-06,-85.0,177880368585940.1,-104.70062085606662
1.68534e-06,-70.7991897,177882479499685.53,-104.69850740618132
1.68532e-06,-64.5742028,177884590463532.16,-104.69639390613465
1.6853e-06,-63.8291963,177886701477481.75,-104.6942803559248
1.68528e-06,-67.572593,177888812541536.12,-104.69216675554998
1.68526e-06,-85.0,177890923655697.06,-104.69005310500839
1.68524e-06,-65.5067431,177893034819966.28,-104.68793940429832
1.68522e-06,-68.3115686,177895146034345.66,-104.68582565341788
